timestamp_hour,hour_of_day,day_of_week,is_weekend,is_holiday,ed_arrivals_lag_1h,ed_arrivals_lag_2h,ed_arrivals_lag_3h,ed_arrivals_lag_24h,ed_waiting_count,ed_arrivals_high_acuity_lag_1h,icu_occupied_beds,icu_staffed_beds,ward_occupied_beds,ward_staffed_beds,discharges_icu,discharges_ward,ambulance_prealerts_next_1h,weather_temp,rain_mm,local_event_flag,y_ed_arrivals_t+1,y_ed_arrivals_t+2,y_ed_arrivals_t+3,y_ed_to_ward_t+1,y_ed_to_ward_t+2,y_ed_to_ward_t+3,y_ed_to_icu_t+1,y_ed_to_icu_t+2,y_ed_to_icu_t+3,y_icu_occupied_t+1,y_icu_occupied_t+2,y_icu_occupied_t+3,y_icu_occupied_t+6,y_icu_occupied_t+12,y_icu_occupied_t+24,y_icu_occupied_t+48,y_ward_occupied_t+1,y_ward_occupied_t+2,y_ward_occupied_t+3,y_ward_occupied_t+6,y_ward_occupied_t+12,y_ward_occupied_t+24,y_ward_occupied_t+48
2025-10-05 09:00:00,9,6,1,0,29.0,23.0,35.0,37.0,197,4.0,32,32,120,120,0,2,7,27.0,1.8,0,45.0,41.0,34.0,11.0,9.0,2.0,6.0,8.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,117.0,120.0,120.0,120.0,120.0
2025-10-05 10:00:00,10,6,1,0,42.0,29.0,23.0,43.0,204,14.0,32,32,120,120,0,3,6,26.6,0.0,0,41.0,34.0,42.0,9.0,2.0,8.0,8.0,5.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,117.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 11:00:00,11,6,1,0,45.0,42.0,29.0,33.0,201,10.0,32,32,120,120,1,5,5,25.7,0.4,0,34.0,42.0,27.0,2.0,8.0,3.0,5.0,4.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,117.0,120.0,119.0,120.0,120.0,120.0,120.0
2025-10-05 12:00:00,12,6,1,0,41.0,45.0,42.0,27.0,191,10.0,32,32,117,120,2,5,2,24.3,0.0,0,42.0,27.0,48.0,8.0,3.0,10.0,4.0,4.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,119.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 13:00:00,13,6,1,0,34.0,41.0,45.0,40.0,191,8.0,32,32,120,120,2,1,4,24.7,0.0,0,27.0,48.0,38.0,3.0,10.0,4.0,4.0,10.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,119.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 14:00:00,14,6,1,0,42.0,34.0,41.0,42.0,179,7.0,32,32,119,120,1,4,0,26.2,0.0,0,48.0,38.0,56.0,10.0,4.0,15.0,10.0,3.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 15:00:00,15,6,1,0,27.0,42.0,34.0,38.0,189,6.0,32,32,120,120,1,4,6,23.6,0.0,0,38.0,56.0,46.0,4.0,15.0,8.0,3.0,9.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 16:00:00,16,6,1,0,48.0,27.0,42.0,33.0,186,8.0,32,32,120,120,0,3,5,26.0,0.1,0,56.0,46.0,43.0,15.0,8.0,6.0,9.0,6.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 17:00:00,17,6,1,0,38.0,48.0,27.0,49.0,197,5.0,32,32,120,120,2,2,7,26.6,0.0,0,46.0,43.0,36.0,8.0,6.0,4.0,6.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 18:00:00,18,6,1,0,56.0,38.0,48.0,42.0,196,9.0,32,32,120,120,1,1,7,27.3,0.0,0,43.0,36.0,35.0,6.0,4.0,5.0,7.0,10.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 19:00:00,19,6,1,0,46.0,56.0,38.0,34.0,197,7.0,32,32,120,120,3,4,6,23.7,1.7,0,36.0,35.0,40.0,4.0,5.0,7.0,10.0,4.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 20:00:00,20,6,1,0,43.0,46.0,56.0,34.0,190,9.0,32,32,120,120,0,4,4,27.8,0.5,0,35.0,40.0,41.0,5.0,7.0,7.0,4.0,9.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 21:00:00,21,6,1,0,36.0,43.0,46.0,46.0,188,10.0,32,32,120,120,2,2,4,28.3,4.9,0,40.0,41.0,49.0,7.0,7.0,11.0,9.0,3.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 22:00:00,22,6,1,0,35.0,36.0,43.0,31.0,190,5.0,32,32,120,120,2,3,2,26.4,1.9,0,41.0,49.0,36.0,7.0,11.0,13.0,3.0,6.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-05 23:00:00,23,6,1,0,40.0,35.0,36.0,24.0,194,8.0,32,32,120,120,1,1,4,24.2,0.0,0,49.0,36.0,38.0,11.0,13.0,8.0,6.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 00:00:00,0,0,0,0,41.0,40.0,35.0,34.0,212,4.0,32,32,120,120,2,4,6,25.4,0.0,0,36.0,38.0,22.0,13.0,8.0,6.0,10.0,7.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 01:00:00,1,0,0,0,49.0,41.0,40.0,35.0,214,11.0,32,32,120,120,2,2,3,25.8,0.1,0,38.0,22.0,41.0,8.0,6.0,13.0,7.0,6.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 02:00:00,2,0,0,0,36.0,49.0,41.0,42.0,215,6.0,32,32,120,120,1,3,6,26.3,0.0,0,22.0,41.0,49.0,6.0,13.0,14.0,6.0,6.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 03:00:00,3,0,0,0,38.0,36.0,49.0,36.0,202,3.0,32,32,120,120,0,1,1,25.9,0.0,0,41.0,49.0,27.0,13.0,14.0,8.0,6.0,7.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 04:00:00,4,0,0,0,22.0,38.0,36.0,25.0,213,4.0,32,32,120,120,0,3,5,26.3,0.2,0,49.0,27.0,43.0,14.0,8.0,16.0,7.0,6.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 05:00:00,5,0,0,0,41.0,22.0,38.0,30.0,236,9.0,32,32,120,120,0,3,6,25.7,0.0,0,27.0,43.0,49.0,8.0,16.0,19.0,6.0,8.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 06:00:00,6,0,0,0,49.0,41.0,22.0,35.0,230,7.0,32,32,120,120,0,1,5,26.3,3.1,0,43.0,49.0,44.0,16.0,19.0,14.0,8.0,10.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 07:00:00,7,0,0,0,27.0,49.0,41.0,23.0,238,9.0,32,32,120,120,3,4,7,25.2,0.0,0,49.0,44.0,35.0,19.0,14.0,11.0,10.0,5.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 08:00:00,8,0,0,0,43.0,27.0,49.0,29.0,250,5.0,32,32,120,120,2,3,7,25.4,1.8,0,44.0,35.0,38.0,14.0,11.0,4.0,5.0,9.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 09:00:00,9,0,0,0,49.0,43.0,27.0,42.0,250,14.0,32,32,120,120,1,4,1,25.0,0.0,0,35.0,38.0,34.0,11.0,4.0,12.0,9.0,5.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 10:00:00,10,0,0,0,44.0,49.0,43.0,45.0,244,10.0,32,32,120,120,0,1,7,28.8,0.7,0,38.0,34.0,48.0,4.0,12.0,16.0,5.0,6.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 11:00:00,11,0,0,0,35.0,44.0,49.0,41.0,239,6.0,32,32,120,120,1,3,8,28.1,0.0,0,34.0,48.0,40.0,12.0,16.0,10.0,6.0,13.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 12:00:00,12,0,0,0,38.0,35.0,44.0,34.0,238,6.0,32,32,120,120,0,1,3,26.7,0.0,0,48.0,40.0,41.0,16.0,10.0,13.0,13.0,9.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 13:00:00,13,0,0,0,34.0,38.0,35.0,42.0,246,8.0,32,32,120,120,0,1,6,27.9,0.2,0,40.0,41.0,35.0,10.0,13.0,6.0,9.0,13.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 14:00:00,14,0,0,0,48.0,34.0,38.0,27.0,242,9.0,32,32,120,120,0,1,3,27.1,0.0,0,41.0,35.0,39.0,13.0,6.0,11.0,13.0,7.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 15:00:00,15,0,0,0,40.0,48.0,34.0,48.0,236,8.0,32,32,120,120,1,2,1,26.1,0.0,0,35.0,39.0,48.0,6.0,11.0,17.0,7.0,8.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 16:00:00,16,0,0,0,41.0,40.0,48.0,38.0,224,6.0,32,32,120,120,0,2,3,23.6,1.2,0,39.0,48.0,42.0,11.0,17.0,10.0,8.0,9.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 17:00:00,17,0,0,0,35.0,41.0,40.0,56.0,216,5.0,32,32,120,120,0,1,4,25.5,0.0,0,48.0,42.0,58.0,17.0,10.0,12.0,9.0,12.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 18:00:00,18,0,0,0,39.0,35.0,41.0,46.0,220,12.0,32,32,120,120,0,4,5,25.4,0.1,0,42.0,58.0,42.0,10.0,12.0,9.0,12.0,11.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 19:00:00,19,0,0,0,48.0,39.0,35.0,43.0,219,5.0,32,32,120,120,2,6,3,24.2,3.7,0,58.0,42.0,34.0,12.0,9.0,6.0,11.0,6.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 20:00:00,20,0,0,0,42.0,48.0,39.0,36.0,237,6.0,32,32,120,120,1,2,5,23.6,0.5,0,42.0,34.0,45.0,9.0,6.0,22.0,6.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 21:00:00,21,0,0,0,58.0,42.0,48.0,35.0,236,7.0,32,32,120,120,1,0,5,26.6,0.0,0,34.0,45.0,53.0,6.0,22.0,17.0,10.0,7.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 22:00:00,22,0,0,0,42.0,58.0,42.0,40.0,233,8.0,32,32,120,120,3,1,3,26.4,0.0,0,45.0,53.0,47.0,22.0,17.0,13.0,7.0,11.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-06 23:00:00,23,0,0,0,34.0,42.0,58.0,41.0,238,7.0,32,32,120,120,1,2,6,24.1,0.0,0,53.0,47.0,40.0,17.0,13.0,13.0,11.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 00:00:00,0,1,0,0,45.0,34.0,42.0,49.0,250,6.0,32,32,120,120,0,2,8,24.9,0.0,0,47.0,40.0,27.0,13.0,13.0,6.0,10.0,6.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 01:00:00,1,1,0,0,53.0,45.0,34.0,36.0,250,6.0,32,32,120,120,3,4,10,27.7,0.0,0,40.0,27.0,40.0,13.0,6.0,8.0,6.0,4.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 02:00:00,2,1,0,0,47.0,53.0,45.0,38.0,250,3.0,32,32,120,120,1,3,7,24.7,0.0,0,27.0,40.0,34.0,6.0,8.0,9.0,4.0,3.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 03:00:00,3,1,0,0,40.0,47.0,53.0,22.0,247,7.0,32,32,120,120,0,3,4,26.2,0.0,0,40.0,34.0,44.0,8.0,9.0,5.0,3.0,9.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 04:00:00,4,1,0,0,27.0,40.0,47.0,41.0,250,5.0,32,32,120,120,1,1,4,25.7,0.0,0,34.0,44.0,39.0,9.0,5.0,12.0,9.0,10.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 05:00:00,5,1,0,0,40.0,27.0,40.0,49.0,250,14.0,32,32,120,120,0,2,5,26.7,0.0,0,44.0,39.0,48.0,5.0,12.0,17.0,10.0,5.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 06:00:00,6,1,0,0,34.0,40.0,27.0,27.0,250,7.0,32,32,120,120,1,3,6,24.7,5.0,0,39.0,48.0,48.0,12.0,17.0,13.0,5.0,8.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 07:00:00,7,1,0,0,44.0,34.0,40.0,43.0,250,7.0,32,32,120,120,2,7,4,26.1,0.0,1,48.0,48.0,41.0,17.0,13.0,11.0,8.0,9.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 08:00:00,8,1,0,0,39.0,44.0,34.0,49.0,250,11.0,32,32,120,120,0,1,7,26.2,0.0,0,48.0,41.0,43.0,13.0,11.0,9.0,9.0,9.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 09:00:00,9,1,0,0,48.0,39.0,44.0,44.0,250,10.0,32,32,120,120,1,3,3,26.3,0.0,0,41.0,43.0,55.0,11.0,9.0,15.0,9.0,10.0,18.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 10:00:00,10,1,0,0,48.0,48.0,39.0,35.0,250,10.0,32,32,120,120,0,5,4,26.1,0.5,0,43.0,55.0,47.0,9.0,15.0,14.0,10.0,18.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 11:00:00,11,1,0,0,41.0,48.0,48.0,38.0,250,5.0,32,32,120,120,1,6,6,26.5,0.8,1,55.0,47.0,38.0,15.0,14.0,9.0,18.0,8.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 12:00:00,12,1,0,0,43.0,41.0,48.0,34.0,250,7.0,32,32,120,120,1,2,6,29.3,0.0,0,47.0,38.0,55.0,14.0,9.0,9.0,8.0,4.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 13:00:00,13,1,0,0,55.0,43.0,41.0,48.0,250,15.0,32,32,120,120,0,2,5,29.8,0.0,0,38.0,55.0,40.0,9.0,9.0,9.0,4.0,9.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 14:00:00,14,1,0,0,47.0,55.0,43.0,40.0,239,9.0,32,32,120,120,0,0,4,25.0,1.1,0,55.0,40.0,43.0,9.0,9.0,15.0,9.0,8.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 15:00:00,15,1,0,0,38.0,47.0,55.0,41.0,246,5.0,32,32,120,120,0,5,5,22.5,7.5,0,40.0,43.0,63.0,9.0,15.0,31.0,8.0,12.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 16:00:00,16,1,0,0,55.0,38.0,47.0,35.0,239,9.0,32,32,120,120,2,5,7,26.9,0.0,0,43.0,63.0,49.0,15.0,31.0,15.0,12.0,7.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 17:00:00,17,1,0,0,40.0,55.0,38.0,39.0,238,9.0,32,32,120,120,2,0,3,26.3,0.0,0,63.0,49.0,66.0,31.0,15.0,18.0,7.0,4.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 18:00:00,18,1,0,0,43.0,40.0,55.0,48.0,250,5.0,32,32,120,120,1,2,8,27.6,0.0,0,49.0,66.0,42.0,15.0,18.0,14.0,4.0,9.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 19:00:00,19,1,0,0,63.0,43.0,40.0,42.0,250,9.0,32,32,120,120,2,2,7,26.4,0.0,0,66.0,42.0,46.0,18.0,14.0,16.0,9.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 20:00:00,20,1,0,0,49.0,63.0,43.0,58.0,250,12.0,32,32,120,120,4,4,6,26.1,4.8,0,42.0,46.0,45.0,14.0,16.0,15.0,7.0,10.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 21:00:00,21,1,0,0,66.0,49.0,63.0,42.0,249,7.0,32,32,120,120,0,5,5,27.7,0.0,0,46.0,45.0,35.0,16.0,15.0,13.0,10.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 22:00:00,22,1,0,0,42.0,66.0,49.0,34.0,250,8.0,32,32,120,120,0,1,4,27.9,2.3,0,45.0,35.0,43.0,15.0,13.0,9.0,10.0,7.0,16.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-07 23:00:00,23,1,0,0,46.0,42.0,66.0,45.0,250,8.0,32,32,120,120,0,2,8,23.9,1.3,0,35.0,43.0,27.0,13.0,9.0,12.0,7.0,16.0,3.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 00:00:00,0,2,0,0,45.0,46.0,42.0,53.0,248,9.0,32,32,120,120,1,1,2,24.8,1.8,0,43.0,27.0,46.0,9.0,12.0,11.0,16.0,3.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 01:00:00,1,2,0,0,35.0,45.0,46.0,47.0,250,5.0,32,32,120,120,2,3,4,25.9,0.0,1,27.0,46.0,34.0,12.0,11.0,12.0,3.0,7.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 02:00:00,2,2,0,0,43.0,35.0,45.0,40.0,241,7.0,32,32,120,120,1,4,1,26.2,0.1,0,46.0,34.0,42.0,11.0,12.0,12.0,7.0,5.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 03:00:00,3,2,0,0,27.0,43.0,35.0,27.0,250,6.0,32,32,120,120,0,2,3,25.7,0.0,0,34.0,42.0,31.0,12.0,12.0,15.0,5.0,7.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 04:00:00,4,2,0,0,46.0,27.0,43.0,40.0,250,7.0,32,32,120,120,1,3,7,26.7,0.2,0,42.0,31.0,39.0,12.0,15.0,20.0,7.0,8.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 05:00:00,5,2,0,0,34.0,46.0,27.0,34.0,250,6.0,32,32,120,120,0,5,6,27.6,0.0,0,31.0,39.0,53.0,15.0,20.0,13.0,8.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 06:00:00,6,2,0,0,42.0,34.0,46.0,44.0,246,6.0,32,32,120,120,1,3,4,28.7,0.0,0,39.0,53.0,56.0,20.0,13.0,16.0,7.0,10.0,17.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 07:00:00,7,2,0,0,31.0,42.0,34.0,39.0,250,2.0,32,32,120,120,0,3,3,26.9,0.0,0,53.0,56.0,44.0,13.0,16.0,11.0,10.0,17.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 08:00:00,8,2,0,0,39.0,31.0,42.0,48.0,250,13.0,32,32,120,120,2,2,8,24.8,2.0,0,56.0,44.0,60.0,16.0,11.0,19.0,17.0,9.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 09:00:00,9,2,0,0,53.0,39.0,31.0,48.0,250,10.0,32,32,120,120,2,5,5,25.9,0.3,0,44.0,60.0,56.0,11.0,19.0,19.0,9.0,6.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 10:00:00,10,2,0,0,56.0,53.0,39.0,41.0,250,17.0,32,32,120,120,1,3,7,26.0,0.0,0,60.0,56.0,40.0,19.0,19.0,16.0,6.0,13.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 11:00:00,11,2,0,0,44.0,56.0,53.0,43.0,250,6.0,32,32,120,120,1,0,5,26.8,0.3,0,56.0,40.0,38.0,19.0,16.0,12.0,13.0,12.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 12:00:00,12,2,0,0,60.0,44.0,56.0,55.0,250,12.0,32,32,120,120,3,3,5,26.7,0.0,0,40.0,38.0,57.0,16.0,12.0,10.0,12.0,11.0,18.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 13:00:00,13,2,0,0,56.0,60.0,44.0,47.0,247,8.0,32,32,120,120,0,1,6,29.1,0.0,0,38.0,57.0,38.0,12.0,10.0,9.0,11.0,18.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 14:00:00,14,2,0,0,40.0,56.0,60.0,38.0,241,9.0,32,32,120,120,1,2,6,25.4,0.2,0,57.0,38.0,50.0,10.0,9.0,14.0,18.0,5.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 15:00:00,15,2,0,0,38.0,40.0,56.0,55.0,250,8.0,32,32,120,120,0,1,8,26.6,0.0,0,38.0,50.0,48.0,9.0,14.0,9.0,5.0,12.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 16:00:00,16,2,0,0,57.0,38.0,40.0,40.0,243,6.0,32,32,120,120,0,3,2,29.6,2.9,0,50.0,48.0,52.0,14.0,9.0,18.0,12.0,5.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 17:00:00,17,2,0,0,38.0,57.0,38.0,43.0,250,9.0,32,32,120,120,0,2,5,25.2,0.1,0,48.0,52.0,31.0,9.0,18.0,11.0,5.0,10.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 18:00:00,18,2,0,0,50.0,38.0,57.0,63.0,250,5.0,32,32,120,120,0,2,6,26.3,0.4,0,52.0,31.0,39.0,18.0,11.0,13.0,10.0,9.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 19:00:00,19,2,0,0,48.0,50.0,38.0,49.0,250,8.0,32,32,120,120,1,1,5,24.7,0.4,0,31.0,39.0,38.0,11.0,13.0,10.0,9.0,12.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2025-10-08 20:00:00,20,2,0,0,52.0,48.0,50.0,66.0,235,14.0,32,32,120,120,0,2,6,26.2,2.0,0,39.0,38.0,50.0,13.0,10.0,12.0,12.0,4.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
